0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
500000.0,0.5526038783124845,0.2111703811974695,0.02,0.001,1.38567785339071,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,0.0,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
500000.0,0.5526038783124845,0.2111703811974695,0.02,0.001,5.0,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,0.0,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
500000.0,0.5526038783124845,0.2111703811974695,1.1,0.08547125810926265,2.746486007741703,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,2.1044761287129998e-14,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
500000.0,0.5526038783124845,0.2111703811974695,0.02,0.001,5.0,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,0.0,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
500000.0,0.5526038783124845,0.2111703811974695,0.02,0.001,4.34936107585729,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,0.0,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
500000.0,0.5526038783124845,0.2111703811974695,0.02,0.001,5.0,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,2.104476128713e-87,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
500000.0,0.5526038783124845,0.2111703811974695,0.02,0.001,5.0,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,2.104476129e-314,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
500000.0,0.5526038783124845,0.2111703811974695,0.02,0.001,5.0,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,0.0,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
500000.0,0.5526038783124845,0.2111703811974695,0.040968834026485615,0.008568615543564945,1.0,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,2.104476128713e-79,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
500000.0,0.5526038783124845,0.2111703811974695,0.02,0.001,5.0,0.4692307692307693,1.0,1.5,1.0000000000000002e-06,0.0,1.8206178550442696e-21,9.33355515074943e-13,0.0492366376540959,0.641671170069303,0.1617903030935988,0.0416924514099231,2.1044761287130008e-141,2.0,0.0674559557659555,299838.74406523583,0.198909083172271,9.211522519585751e-09,8.284618352937945e-07,0,5.0,2.1476180751976117e+30,3.049754060177755e+18,0.1379556739056122,0.4073542114448485,0.0481351408570356,0.1943305934626473,0.0021635288619695,0.0099999999999999,3.9665893148399374e-106,9.928293137825024e-107,0.0101259381920284,0,0.089767060386584,2.2458318956090505e+80
